system_id,hostname,ip_address,timestamp,uptime,os_type,os_version,os_release,kernel_version,architecture,platform,cpu_model,cpu_cores,cpu_threads,cpu_freq_current,cpu_freq_max,cpu_usage,cpu_user,cpu_system,cpu_idle,cpu_iowait,load_1m,load_5m,load_15m,ram_total,ram_used,ram_free,ram_percent,swap_percent,disk_type,disk_total,disk_used,disk_free,disk_percent,disk_io_wait,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv,net_packets_sent,net_packets_recv,net_rtt,process_count,thread_count,top_process_cpu,top_process_memory,cpu_temp,fan_speed,power_usage
3,server-linux-02,192.168.1.30,01-01-26 6:30,323450,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.11,4.4,36.05,23.43,9.01,63.95,7.4,1.8,1.64,1.44,64,38.31,25.69,59.86,3.32,HDD,2000,1179.01,820.99,58.95,7.4,251958,212594,205189,296533,2164,1506,9.79,113,452,9.43,16.69,61.73,3261,229
4,server-mac-01,192.168.1.40,01-01-26 6:31,323460,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.96,4.4,40.91,26.59,10.23,59.09,3.16,2.05,1.86,1.64,16,7.47,8.53,46.7,5.68,NVMe,1000,592.46,407.54,59.25,3.16,234009,227423,143366,307839,2201,2838,8.69,118,472,11.38,13.04,56.14,2925,158
1,server-linux-01,192.168.1.10,01-01-26 6:31,323470,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel Xeon E5-2670,8,16,2.16,3.1,36.47,23.7,9.12,63.53,7.35,1.82,1.66,1.46,32,16.21,15.79,50.65,7.19,SSD,512,276.1,235.9,53.93,7.35,222993,262012,225600,260401,1572,2546,10.12,139,556,23.84,9.77,61.47,2915,233
3,server-linux-02,192.168.1.30,01-01-26 6:31,323480,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.74,3.1,35.29,22.94,8.82,64.71,4.76,1.76,1.6,1.41,32,15.66,16.34,48.93,6.29,HDD,2000,1297.87,702.13,64.89,4.76,264191,121163,119668,237948,1708,2843,4.34,138,552,15.99,11.31,51.18,2806,163
3,server-linux-02,192.168.1.30,01-01-26 6:31,323490,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,3.18,3.2,33.72,21.92,8.43,66.28,6.69,1.69,1.53,1.35,16,8.75,7.25,54.7,5.23,SSD,2000,1132.32,867.68,56.62,6.69,249888,251501,192396,283826,2594,2483,8.25,100,400,8.86,6.82,55.27,3356,232
1,server-linux-01,192.168.1.10,01-01-26 6:31,323500,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,3.8,4,56.29,36.59,14.07,43.71,8.32,2.81,2.56,2.25,32,10.89,21.11,34.04,7.53,HDD,1000,609.88,390.12,60.99,8.32,346441,149571,165903,237029,1687,3785,11.94,113,452,15.51,16.84,64.41,2607,245
2,server-win-01,192.168.1.20,01-01-26 6:31,323510,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,3.04,3.1,48.75,31.69,12.19,51.25,5.5,2.44,2.22,1.95,64,27.78,36.22,43.41,4.27,NVMe,512,341.67,170.33,66.73,5.5,283022,193700,209838,251264,2071,2829,8.43,116,464,24.62,9.56,50.75,3195,253
3,server-linux-02,192.168.1.30,01-01-26 6:32,323520,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.75,3.1,50.73,32.97,12.68,49.27,7.01,2.54,2.31,2.03,64,25.98,38.02,40.6,6.3,NVMe,1000,536.93,463.07,53.69,7.01,265916,236613,202637,188894,2454,2701,10.51,143,572,13.65,15.25,72.44,3100,248
4,server-mac-01,192.168.1.40,01-01-26 6:32,323530,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,3.07,3.1,33.25,21.61,8.31,66.75,7.14,1.66,1.51,1.33,32,15.36,16.64,47.99,6.47,SSD,1000,639.53,360.47,63.95,7.14,205126,192625,153974,361280,2881,2838,8.03,112,448,19.68,9.51,63.68,3002,210
1,server-linux-01,192.168.1.10,01-01-26 6:32,323540,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.94,3.1,36.78,23.91,9.2,63.22,7.04,1.84,1.67,1.47,64,17.41,46.59,27.2,3.82,NVMe,512,339.82,172.18,66.37,7.04,265459,241244,264256,245101,2058,2261,6.4,101,404,10.64,18.25,60.44,3219,195
2,server-win-01,192.168.1.20,01-01-26 6:32,323550,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.66,3.1,42.64,27.72,10.66,57.36,3.89,2.13,1.94,1.71,32,16.79,15.21,52.47,6.7,HDD,2000,1621.17,378.83,81.06,3.89,193040,208468,172921,320164,2668,3154,10.97,125,500,24.96,20.28,56.06,2442,161
3,server-linux-02,192.168.1.30,01-01-26 6:32,323560,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,3.15,3.2,49.49,32.17,12.37,50.51,7.07,2.47,2.25,1.98,64,29.96,34.04,46.81,4.6,SSD,512,213.33,298.67,41.67,7.07,272536,174783,135375,211491,1584,2994,15.64,113,452,14.76,12.61,58.35,3071,213
2,server-win-01,192.168.1.20,01-01-26 6:32,323570,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.14,3.2,40.27,26.18,10.07,59.73,8.58,2.01,1.83,1.61,16,5.67,10.33,35.42,7.7,NVMe,1000,471.36,528.64,47.14,8.58,277267,184202,141853,201123,1591,2746,8.05,110,440,21.15,9.32,59.16,3007,184
3,server-linux-02,192.168.1.30,01-01-26 6:33,323580,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.51,4.4,45.95,29.87,11.49,54.05,5.19,2.3,2.09,1.84,32,19.15,12.85,59.85,3.75,SSD,2000,1294.01,705.99,64.7,5.19,131327,165359,156835,103842,2134,2094,15.53,110,440,10.21,7.46,63.09,2531,240
4,server-mac-01,192.168.1.40,01-01-26 6:33,323590,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.48,3.2,23.73,15.42,5.93,76.27,3.07,1.19,1.08,0.95,16,9.84,6.16,61.52,5.4,SSD,512,287.72,224.28,56.19,3.07,220679,255977,172217,189726,2334,3422,12.68,150,600,22.92,7.8,61.31,2841,161
4,server-mac-01,192.168.1.40,01-01-26 6:33,323600,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.48,4,52.65,34.22,13.16,47.35,3.52,2.63,2.39,2.11,64,42.76,21.24,66.81,2.22,NVMe,2000,1492.74,507.26,74.64,3.52,160169,181458,171060,277712,2526,3291,6.33,118,472,19.98,4.38,64.68,2602,241
3,server-linux-02,192.168.1.30,01-01-26 6:33,323610,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,3.18,3.2,34.42,22.37,8.6,65.58,5.44,1.72,1.56,1.38,64,36.16,27.84,56.5,7.23,NVMe,1000,468.89,531.11,46.89,5.44,231562,189535,194355,328110,2147,2788,15.09,105,420,18.52,9.19,43.72,2952,259
4,server-mac-01,192.168.1.40,01-01-26 6:33,323620,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,AMD Ryzen 7 3700X,8,16,3.08,4.4,38.75,25.19,9.69,61.25,4.06,1.94,1.76,1.55,32,18.3,13.7,57.2,6.31,HDD,2000,962.86,1037.14,48.14,4.06,248540,291677,210735,274823,1757,2466,7.86,150,600,9.86,9.19,74.24,3065,216
1,server-linux-01,192.168.1.10,01-01-26 6:33,323630,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.66,3.2,38.22,24.84,9.56,61.78,5.79,1.91,1.74,1.53,32,20.95,11.05,65.45,5.92,HDD,2000,1547.62,452.38,77.38,5.79,326476,170158,130264,217120,2291,2538,16.05,121,484,11.42,23.66,66.6,2672,230
2,server-win-01,192.168.1.20,01-01-26 6:34,323640,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,3.14,3.2,38.5,25.03,9.63,61.5,0.94,1.93,1.75,1.54,64,25.58,38.42,39.97,5.4,NVMe,2000,1255.82,744.18,62.79,0.94,339269,225601,102723,244165,2356,2041,8.16,128,512,10.43,9.89,71.05,3115,223
2,server-win-01,192.168.1.20,01-01-26 6:34,323650,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.27,3.1,46.33,30.12,11.58,53.67,4.61,2.32,2.11,1.85,16,6.77,9.23,42.33,4.91,HDD,512,321.08,190.92,62.71,4.61,188085,152156,240963,261899,2656,2177,4.87,136,544,20.57,14.02,50.69,2947,239
1,server-linux-01,192.168.1.10,01-01-26 6:34,323660,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,3.15,3.2,26.59,17.28,6.65,73.41,3.4,1.33,1.21,1.06,32,14.78,17.22,46.2,4.36,SSD,512,279.79,232.21,54.65,3.4,175597,184108,209218,323309,2085,2456,9.22,116,464,20.05,8.46,63.77,3121,243
4,server-mac-01,192.168.1.40,01-01-26 6:34,323670,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.73,4,32.18,20.92,8.05,67.82,5.14,1.61,1.46,1.29,32,21.14,10.86,66.06,0.2,HDD,512,231.3,280.7,45.18,5.14,172599,172658,161011,251439,2042,2570,10.4,126,504,9.65,15.27,58.09,3063,232
4,server-mac-01,192.168.1.40,01-01-26 6:34,323680,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel Xeon E5-2670,8,16,2.82,3.1,47.65,30.97,11.91,52.35,6.5,2.38,2.17,1.91,64,36.44,27.56,56.93,4.76,NVMe,2000,1310.96,689.04,65.55,6.5,358573,149915,229443,290132,2365,2251,13.18,103,412,23.96,11.36,55.78,2830,204
1,server-linux-01,192.168.1.10,01-01-26 6:34,323690,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.11,3.2,33.94,22.06,8.48,66.06,6.52,1.7,1.54,1.36,64,35.11,28.89,54.87,5.97,NVMe,2000,1167.27,832.73,58.36,6.52,282364,167883,183917,173047,2269,2616,7.31,109,436,15.17,6.08,59.3,2713,184
2,server-win-01,192.168.1.20,01-01-26 6:35,323700,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.66,4.4,40.73,26.47,10.18,59.27,5.71,2.04,1.85,1.63,16,6.25,9.75,39.04,5.96,HDD,1000,613.21,386.79,61.32,5.71,223500,249426,234590,326258,1881,2166,4.36,120,480,16.81,10.55,48.5,2427,166
1,server-linux-01,192.168.1.10,01-01-26 6:35,323710,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.43,4,45.76,29.74,11.44,54.24,6.55,2.29,2.08,1.83,16,8.36,7.64,52.26,2.65,SSD,512,280.15,231.85,54.72,6.55,201875,242477,143886,303424,3009,2363,8.4,144,576,21.09,9.93,56.47,2886,210
1,server-linux-01,192.168.1.10,01-01-26 6:35,323720,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.84,4.4,43.59,28.33,10.9,56.41,7.4,2.18,1.98,1.74,16,9.37,6.63,58.54,2.05,SSD,1000,464.52,535.48,46.45,7.4,241156,166673,178021,331922,2344,2421,6.67,107,428,15.58,19.72,53.4,2868,216
1,server-linux-01,192.168.1.10,01-01-26 6:35,323730,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.75,4.4,22.33,14.51,5.58,77.67,6.04,1.12,1.01,0.89,32,14.09,17.91,44.02,8.21,NVMe,512,358.98,153.02,70.11,6.04,280841,229980,154446,152844,1584,2838,17.71,137,548,19.47,13.34,66.45,2520,227
4,server-mac-01,192.168.1.40,01-01-26 6:35,323740,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.8,3.1,43.87,28.52,10.97,56.13,4.28,2.19,1.99,1.75,64,34.66,29.34,54.16,4.38,SSD,1000,579.98,420.02,58,4.28,268442,52509,253677,332511,2275,2309,7.02,101,404,9.5,18.81,53.4,2720,234
1,server-linux-01,192.168.1.10,01-01-26 6:35,323750,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.68,4,37.98,24.68,9.49,62.02,4.21,1.9,1.73,1.52,16,9.64,6.36,60.27,5.09,NVMe,512,336.26,175.74,65.68,4.21,144272,210662,178352,263884,2407,3010,8.25,123,492,17.32,16.43,58.25,3220,199
2,server-win-01,192.168.1.20,01-01-26 6:36,323760,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.05,4.4,41.09,26.71,10.27,58.91,2.25,2.05,1.87,1.64,32,11.06,20.94,34.55,1.26,NVMe,2000,1058.68,941.32,52.93,2.25,56333,178953,245013,289971,2288,2935,19.08,142,568,20.58,13.33,62.77,2585,245
3,server-linux-02,192.168.1.30,01-01-26 6:36,323770,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,3.13,4.4,42.41,27.57,10.6,57.59,8.87,2.12,1.93,1.7,32,19.07,12.93,59.59,8.39,NVMe,1000,337.8,662.2,33.78,8.87,157141,208794,197725,211673,2480,3024,12.59,128,512,23.77,6.63,53.73,2978,226
1,server-linux-01,192.168.1.10,01-01-26 6:36,323780,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,AMD Ryzen 7 3700X,8,16,4.13,4.4,32.53,21.14,8.13,67.47,8.46,1.63,1.48,1.3,32,8.12,23.88,25.36,7.4,HDD,512,286.48,225.52,55.95,8.46,296647,202262,146502,287711,1606,2892,11.87,127,508,14.48,10.29,69.06,3161,218
1,server-linux-01,192.168.1.10,01-01-26 6:36,323790,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.8,3.2,48.85,31.75,12.21,51.15,3.84,2.44,2.22,1.95,16,8.84,7.16,55.27,5.42,NVMe,2000,1496.08,503.92,74.8,3.84,283490,233670,115723,371853,2713,2318,9.84,121,484,12.64,12.44,61.75,2939,166
3,server-linux-02,192.168.1.30,01-01-26 6:36,323800,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.82,3.1,38.24,24.86,9.56,61.76,6.04,1.91,1.74,1.53,32,15.1,16.9,47.19,6.62,SSD,1000,389.13,610.87,38.91,6.04,227614,257242,131251,244847,2212,2115,9.31,143,572,28.49,9.94,52.19,2937,179
2,server-win-01,192.168.1.20,01-01-26 6:36,323810,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel Xeon E5-2670,8,16,2.19,3.1,34.18,22.22,8.55,65.82,1.8,1.71,1.55,1.37,32,18.48,13.52,57.74,5.73,HDD,512,388.11,123.89,75.8,1.8,288017,144451,224405,279395,2225,1870,13.22,99,396,16.35,7.19,55.65,3142,203
1,server-linux-01,192.168.1.10,01-01-26 6:37,323820,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.26,4,24.44,15.89,6.11,75.56,3.57,1.22,1.11,0.98,64,33.36,30.64,52.13,5.91,HDD,2000,1059.25,940.75,52.96,3.57,262693,142196,199056,268210,3081,1958,7.69,122,488,14.48,16,59.94,3205,224
2,server-win-01,192.168.1.20,01-01-26 6:37,323830,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.43,4,47.3,30.75,11.83,52.7,6.25,2.37,2.15,1.89,16,9.55,6.45,59.71,3.86,NVMe,512,351.8,160.2,68.71,6.25,252699,246454,235078,317018,2571,2908,7.75,139,556,10.07,12.41,51.99,2813,188
3,server-linux-02,192.168.1.30,01-01-26 6:37,323840,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.55,4.4,29.54,19.2,7.38,70.46,4.89,1.48,1.34,1.18,64,40.38,23.62,63.09,6.95,SSD,2000,1104.63,895.37,55.23,4.89,259518,127638,181055,299276,2046,2548,13.76,135,540,5.96,13.63,54.46,3155,235
1,server-linux-01,192.168.1.10,01-01-26 6:37,323850,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.14,3.2,38.22,24.84,9.56,61.78,4.84,1.91,1.74,1.53,32,16.44,15.56,51.38,6.02,SSD,1000,549,451,54.9,4.84,214656,216230,138523,177807,2622,2932,9.31,108,432,17.41,18.73,64.26,3022,211
1,server-linux-01,192.168.1.10,01-01-26 6:37,323860,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.15,4,44.82,29.13,11.2,55.18,7.11,2.24,2.04,1.79,64,33.47,30.53,52.3,5.03,NVMe,2000,437.9,1562.1,21.89,7.11,290333,238633,153108,337686,2273,2525,9.67,110,440,13.97,13.4,61.94,3239,212
4,server-mac-01,192.168.1.40,01-01-26 6:37,323870,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.04,3.2,25.19,16.37,6.3,74.81,3.98,1.26,1.14,1.01,16,9.8,6.2,61.25,3.79,SSD,512,232.04,279.96,45.32,3.98,317977,240130,202594,275370,2597,2751,5.6,177,708,21.57,3.61,61.75,2825,169
2,server-win-01,192.168.1.20,01-01-26 6:38,323880,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.24,3.2,37.2,24.18,9.3,62.8,9.08,1.86,1.69,1.49,32,21.77,10.23,68.04,5.83,NVMe,2000,1145.02,854.98,57.25,9.08,201269,283615,216317,226078,2377,2039,8.26,79,316,3.62,12.58,55.94,2934,205
1,server-linux-01,192.168.1.10,01-01-26 6:38,323890,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.59,3.1,48.28,31.39,12.07,51.72,6.71,2.41,2.19,1.93,32,21.02,10.98,65.7,7.08,HDD,512,227.83,284.17,44.5,6.71,238222,202727,174968,332479,2095,2545,7.38,144,576,24.42,7.22,44.76,3273,183
1,server-linux-01,192.168.1.10,01-01-26 6:38,323900,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2,3.1,36.78,23.91,9.19,63.22,6.75,1.84,1.67,1.47,32,14.71,17.29,45.98,3.51,HDD,1000,224.42,775.58,22.44,6.75,228612,234210,184721,289582,2121,2729,8.76,121,484,18.15,13.56,62.61,3131,229
4,server-mac-01,192.168.1.40,01-01-26 6:38,323910,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.99,4,52.9,34.39,13.23,47.1,9.53,2.65,2.4,2.12,16,9.91,6.09,61.92,5.6,HDD,1000,509.27,490.73,50.93,9.53,275796,108187,142733,241580,2498,3164,12.6,115,460,22.28,19.15,63,3300,199
1,server-linux-01,192.168.1.10,01-01-26 6:38,323920,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.03,3.1,33.62,21.85,8.41,66.38,5.08,1.68,1.53,1.34,32,15.98,16.02,49.93,7.41,SSD,512,273.61,238.39,53.44,5.08,324391,104377,205365,255670,2040,2215,8.82,95,380,15.24,12.86,63.88,3066,201
4,server-mac-01,192.168.1.40,01-01-26 6:38,323930,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.08,3.1,38.51,25.03,9.63,61.49,3.61,1.93,1.75,1.54,16,6.76,9.24,42.24,7.16,HDD,512,187.43,324.57,36.61,3.61,196960,172857,131662,294468,1976,2776,9.31,112,448,25.48,11.02,57.13,2705,201
1,server-linux-01,192.168.1.10,01-01-26 6:39,323940,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,3,3.2,42.65,27.72,10.66,57.35,5.61,2.13,1.94,1.71,64,26.59,37.41,41.55,5.07,HDD,2000,1062.68,937.32,53.13,5.61,317033,276150,117047,206688,1841,2601,13.87,132,528,21.27,22.21,53.67,2554,204
1,server-linux-01,192.168.1.10,01-01-26 6:39,323950,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,3.06,3.2,42.04,27.32,10.51,57.96,5.54,2.1,1.91,1.68,32,14.36,17.64,44.89,4.5,HDD,1000,491.51,508.49,49.15,5.54,223069,183148,179229,281527,2143,2992,8.09,130,520,15.17,7.02,59.31,3299,218
3,server-linux-02,192.168.1.30,01-01-26 6:39,323960,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.04,4,30.09,19.56,7.52,69.91,8.11,1.5,1.37,1.2,16,8.19,7.81,51.2,7.57,HDD,512,171.07,340.93,33.41,8.11,302311,193624,218445,233425,1829,2693,4.97,149,596,3.88,17.68,72.46,3578,240
3,server-linux-02,192.168.1.30,01-01-26 6:39,323970,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.91,3.2,36.53,23.74,9.13,63.47,4.06,1.83,1.66,1.46,32,20.5,11.5,64.05,3.15,SSD,512,312.42,199.58,61.02,4.06,190489,247417,124997,216090,2227,1961,12.73,119,476,16.57,10.69,79.6,2559,211
1,server-linux-01,192.168.1.10,01-01-26 6:39,323980,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.25,3.1,35.79,23.27,8.95,64.21,4.51,1.79,1.63,1.43,64,35.21,28.79,55.02,1.43,NVMe,1000,418.22,581.78,41.82,4.51,242150,265810,151683,277589,1821,2294,11.07,124,496,31.84,20.01,65.05,2487,183
1,server-linux-01,192.168.1.10,01-01-26 6:39,323990,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.77,4,29.09,18.91,7.27,70.91,2.94,1.45,1.32,1.16,64,34.94,29.06,54.6,2.99,HDD,1000,683.6,316.4,68.36,2.94,322841,197232,114896,245746,2408,2997,7.11,149,596,17.1,5.88,72.62,2653,181
4,server-mac-01,192.168.1.40,01-01-26 6:40,324000,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.75,3.2,35.36,22.98,8.84,64.64,10.71,1.77,1.61,1.41,32,14.56,17.44,45.5,4.07,HDD,2000,1085.53,914.47,54.28,10.71,208882,221790,163371,367387,2013,2175,12.21,76,304,13.39,10.35,54.29,2828,194
4,server-mac-01,192.168.1.40,01-01-26 6:40,324010,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.71,3.2,40.27,26.18,10.07,59.73,6.58,2.01,1.83,1.61,32,24.31,7.69,75.97,3.43,NVMe,512,275.13,236.87,53.74,6.58,173644,242698,202883,233705,1692,2454,10.18,153,612,21,7.93,41.7,3071,207
3,server-linux-02,192.168.1.30,01-01-26 6:40,324020,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,AMD Ryzen 7 3700X,8,16,4.11,4.4,31.98,20.79,8,68.02,7.96,1.6,1.45,1.28,64,30.05,33.95,46.95,6.41,NVMe,2000,1110.51,889.49,55.53,7.96,195967,192766,114879,173057,2225,3139,8.1,116,464,17.81,12.37,57.65,2920,180
3,server-linux-02,192.168.1.30,01-01-26 6:40,324030,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.49,3.1,26.19,17.02,6.55,73.81,6.49,1.31,1.19,1.05,16,6.4,9.6,39.99,7.23,NVMe,2000,972.19,1027.81,48.61,6.49,303793,207606,252167,222088,1279,2566,6.07,130,520,17.34,10.56,63.59,2518,202
2,server-win-01,192.168.1.20,01-01-26 6:40,324040,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.91,4,50.46,32.8,12.62,49.54,8.07,2.52,2.29,2.02,32,12.56,19.44,39.24,6.19,HDD,2000,886.56,1113.44,44.33,8.07,208634,161725,191808,258192,2092,3059,11.54,116,464,21.19,9.65,65.47,2738,242
3,server-linux-02,192.168.1.30,01-01-26 6:40,324050,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,3.09,4.4,35.36,22.99,8.84,64.64,4.86,1.77,1.61,1.41,64,33.66,30.34,52.59,5.07,NVMe,2000,706.92,1293.08,35.35,4.86,254939,201401,181864,104508,1743,2008,11.15,135,540,32.14,9.33,47.18,2882,185
1,server-linux-01,192.168.1.10,01-01-26 6:41,324060,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.33,4,31.35,20.38,7.84,68.65,7.73,1.57,1.43,1.25,32,15.69,16.31,49.04,4.66,HDD,1000,468.68,531.32,46.87,7.73,273804,262936,204216,263065,1744,1876,10.03,119,476,17.54,19.64,60.77,3045,176
3,server-linux-02,192.168.1.30,01-01-26 6:41,324070,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.22,4,48.59,31.59,12.15,51.41,7.1,2.43,2.21,1.94,64,28.62,35.38,44.71,2.9,NVMe,512,159.31,352.69,31.12,7.1,234550,184129,129718,305413,1446,1985,7.91,146,584,24.22,24.42,63.15,3240,178
1,server-linux-01,192.168.1.10,01-01-26 6:41,324080,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.85,3.1,30.3,19.69,7.57,69.7,4.89,1.51,1.38,1.21,16,8.36,7.64,52.22,-0.4,HDD,1000,623.95,376.05,62.39,4.89,254014,196747,223938,260673,1937,2939,10.16,111,444,22.98,9.14,68.77,2939,174
3,server-linux-02,192.168.1.30,01-01-26 6:41,324090,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.75,3.1,31.17,20.26,7.79,68.83,8.85,1.56,1.42,1.25,16,7.95,8.05,49.7,5.43,NVMe,512,338.32,173.68,66.08,8.85,184591,141346,196727,262322,2786,2494,9.3,130,520,30.73,7.11,55.85,2795,188
